TV,Radio,Social Media,Influencer,Sales,Marketing Cost,Profit,ROI (%)
68.0,19.13141921,6.834952137,Micro,240.226864,93.966371347,146.260492653,155.65195351950723
20.0,6.416720778,2.258860613,Nano,66.76720286,28.675581390999998,38.091621469,132.8364399996273
45.0,6.359354009,0.7043668,Mega,159.7073365,52.063720809,107.643615691,206.75359735793637
60.0,15.52766221,2.055274228,Macro,210.9051685,77.582936438,133.322232062,171.84478724718517
17.0,9.150564563,4.636304292,Macro,56.48493055,30.786868855,25.698061695,83.47085186230771
22.0,20.34673491,5.491167097,Mega,76.96167134,47.837902007,29.123769333,60.8801141169159
24.0,4.799850688,0.570028459,Macro,90.33315235,29.369879147,60.96327320300001,207.57073223853263
56.0,17.73673383,2.094383195,Micro,201.0215385,75.831117025,125.190421475,165.09109503652337
36.0,6.101045822,3.262967852,Micro,136.9397266,45.364013674000006,91.575712926,201.86863002046448
15.0,3.518069641,2.293790324,Micro,55.26128448,20.811859965,34.449424515000004,165.5278508164804
44.0,15.66926662,1.086781261,Nano,153.1171757,60.756047881,92.36112781899999,152.01964420053022
26.0,17.83664974,5.109696734,Micro,91.75121422,48.946346473999995,42.804867746,87.45263095119405
100.0,37.403986,6.441653552,Nano,354.5724021,143.845639552,210.72676254799998,146.49506457359283
21.0,5.417999563,4.626973896,Mega,72.73897901,31.044973459,41.69400555099999,134.30195263675708
62.0,26.58627729,4.520665601,Micro,222.122981,93.106942891,129.01603810900002,138.56758057241626
41.0,12.50160407,1.247269966,Macro,148.4917921,54.748874036,93.74291806400001,171.2234629745254
85.0,36.0777564,11.40362504,Macro,304.9706255,132.48138144,172.48924405999998,130.19885676397425
88.0,31.02302738,7.352545034,Macro,318.149536,126.375572414,191.773963586,151.7492343834916
25.0,5.384656349,0.63199073,Mega,83.57435437,31.016647079,52.557707291,169.4499961815167
14.0,7.388485707,0.120490397,Mega,49.97649711,21.508976104000002,28.467521005999995,132.35181846106528
100.0,31.35903037,6.512735644,Macro,355.5244546,137.871766014,217.652688586,157.8660336909725
42.0,7.277728631,0.277136782,Macro,146.9372915,49.554865413,97.38242608699998,196.51435893407375
54.0,21.46940881,1.186421596,Macro,197.6658547,76.655830406,121.010024294,157.86147466289572
23.0,10.05141481,0.156850984,Micro,82.3199865,33.208265794,49.111720706,147.89004945531786
44.0,12.01934706,4.631654336,Nano,160.0522949,60.651001396,99.401293504,163.89060562247474
46.0,17.78260917,3.773452773,Macro,170.7813251,67.556061943,103.225263157,152.7994086512853
69.0,28.00048104,7.370702567,Micro,243.0910198,104.37118360699999,138.719836193,132.9100920377953
55.0,19.95572923,5.245123382,Micro,197.7353291,80.200852612,117.534476488,146.55015833387034
40.0,9.100429136,2.705529895,Macro,147.5935729,51.805959031,95.787613869,184.89690309889247
40.0,13.9310362,3.935940555,Nano,143.1728885,57.866976755,85.305911745,147.41726029022095
48.0,16.36000105,3.914305454,Macro,166.6182043,68.274306504,98.34389779600001,144.04232401868236
70.0,17.06761498,3.299867282,Macro,248.668284,90.367482262,158.30080173800002,175.1745182841797
99.0,24.97844292,2.640894757,Macro,355.5253057,126.61933767699999,228.905968023,180.78278738665372
72.0,24.18358539,4.736877628,Mega,249.4279628,100.920463018,148.50749978199997,147.1530107382805
49.0,12.07216987,4.381532375,Macro,176.8355255,65.453702245,111.38182325499999,170.16886659533216
74.0,26.31231351,5.591730811,Macro,264.5447223,105.904044321,158.64067797899997,149.79661919062585
17.0,6.837294843,2.314950178,Macro,61.65362493,26.152245021,35.501379909,135.74888075762803
88.0,30.24576552,6.376378066,Macro,313.2604593,124.62214358599999,188.638315714,151.36821618208108
61.0,26.66674418,3.698028588,Micro,215.7972985,91.364772768,124.43252573200002,136.19311027891246
13.0,7.430197108,1.294086175,Micro,44.84905295,21.724283283000002,23.124769667,106.44664022170953
45.0,18.80608405,1.052299168,Nano,156.5741622,64.858383218,91.71577898199999,141.40928964221592
50.0,9.960473773,0.904872702,Micro,179.7250572,60.865346475,118.85971072500001,195.28305942334654
33.0,23.17995162,4.492850796,Macro,120.6552943,60.672802415999996,59.982491884,98.8622405682419
12.0,1.228081695,1.523414744,Macro,33.50980953,14.751496439,18.758313090999998,127.16210296744389
35.0,13.94233165,1.387046445,Mega,123.5529594,50.329378095,73.22358130500001,145.48874648676505
60.0,29.73254005,2.01239532,Mega,212.6020547,91.74493537,120.85711933,131.73165237142834
29.0,10.37725789,0.061983883,Mega,102.7747905,39.439241773,63.335548726999995,160.5901784104768
93.0,37.34778216,8.278557955,Nano,333.8742928,138.626340115,195.24795268499997,140.84477201304492
58.0,14.75741985,1.887767552,Mega,208.8963401,74.645187402,134.251152698,179.85238884188658
52.0,25.30055871,2.365394438,Mega,186.342862,79.665953148,106.676908852,133.90526898463162
26.0,1.218353879,1.270443869,Micro,90.05422241,28.488797748,61.565424662,216.10397604904927
68.0,21.07696395,1.240824206,Macro,247.3166842,90.31778815599999,156.998896044,173.82942967206648
70.0,22.9508713,5.688322892,Mega,251.1300326,98.639194192,152.490838408,154.59457029948805
74.0,29.20318144,5.343637998,Mega,265.6949003,108.54681943800001,157.14808086199997,144.77446845115543
28.0,15.73250128,7.952641069,Mega,101.2398192,51.685142349,49.554676850999996,95.87799239554339
97.0,34.85516799,8.128920858,Macro,349.2786694,139.984088848,209.294580552,149.5131212942779
61.0,17.99966763,0.689676121,Nano,210.8050442,79.68934375100001,131.11570044899997,164.53354272647604
25.0,8.466518679,0.64854834,Mega,89.25059861,34.115067019,55.135531590999996,161.61636604815368
73.0,15.85081095,3.055215876,Mega,262.6417301,91.906026826,170.735703274,185.77204256391516
29.0,18.18480338,1.570359462,Macro,102.5334308,48.755162842000004,53.778267958,110.30271426285312
67.0,12.84948587,3.413281045,Mega,237.559992,83.262766915,154.29722508499998,185.3135931004029
89.0,33.39187931,6.297544404,Mega,319.4471722,128.68942371400001,190.757748486,148.23110010185525
31.0,14.30082434,2.954928662,Nano,109.7745496,48.255753002,61.518796598,127.4848961437827
55.0,10.56917499,2.990738288,Mega,194.9974458,68.559913278,126.43753252200001,184.41903800157257
97.0,34.03091596,4.107471029,Mega,349.6290275,135.13838698900003,214.49064051099998,158.71925460266078
96.0,38.34982728,5.625677284,Nano,343.7161569,139.975504564,203.74065233599998,145.5545046760986
21.0,6.701206992,0.8861581,Macro,73.72119644,28.587365092,45.133831348,157.88034749879915
75.0,27.69457686,6.330322063,Mega,264.9503875,109.024898923,155.92548857699998,143.01823722590566
28.0,7.46265367,2.487820224,Micro,100.2251531,37.950473894,62.274679206,164.0946022965096
47.0,15.89286029,2.001411881,Mega,167.7246684,64.894272171,102.83039622900002,158.45835508877616
95.0,43.12933167,10.17498349,Micro,339.8717323,148.30431516,191.56741714000003,129.17184299952774
13.0,1.311583983,0.91786893,Micro,48.23208285,15.229452913,33.002629936999995,216.70266243660433
28.0,12.99050602,3.381622724,Micro,98.90352508,44.372128744,54.53139633599999,122.89560559650572
99.0,36.87630184,7.618605058,Mega,351.8073281,143.494906898,208.312421202,145.17060271001395
64.0,18.66967958,3.045508873,Mega,227.315652,85.71518845300001,141.600463547,165.19880093904644
70.0,24.70391519,5.052822575,Mega,253.9387745,99.756737765,154.182036735,154.55801802401692
31.0,9.847549535,0.553308611,Micro,109.5537687,41.400858146,68.15291055400002,164.61714468250634
70.0,24.12286029,1.07874688,Nano,252.0882419,95.20160717,156.88663473000003,164.794103160307
96.0,33.73717368,8.701501372,Micro,343.0460478,138.438675052,204.607372748,147.7963962535367
100.0,32.38632069,6.903400294,Mega,350.8437408,139.28972098399998,211.554019816,151.88056830144768
75.0,20.77119006,1.930360197,Nano,268.8629865,97.701550257,171.16143624299997,175.18804542278673
98.0,27.66981156,1.605374723,Nano,345.5559312,127.275186283,218.280744917,171.50298600360838
71.0,30.93431708,4.066906068,Macro,251.1436688,106.001223148,145.142445652,136.92525552214678
25.0,10.69837915,1.359456063,Mega,87.9565535,37.057835213000004,50.898718286999994,137.34941071016627
30.0,7.377348336,4.990927845,Macro,106.4830485,42.368276181,64.114772319,151.327309246894
17.0,7.759342529,1.962255801,Nano,61.87297616,26.721598330000003,35.15137783,131.54668892143323
83.0,37.71626504,4.007700088,Macro,293.8381677,124.723965128,169.11420257199998,135.5907843359885
20.0,11.47823414,0.69576991,Nano,74.53185747,32.17400405,42.357853420000005,131.65241526722568
89.0,36.06087241,2.325705692,Nano,316.5823616,127.386578102,189.19578349800003,148.52097161013984
16.0,13.82810314,0.890157941,Mega,54.74192597,30.718261081,24.023664888999996,78.20646105472169
20.0,14.68531892,2.331899828,Mega,68.63989903,37.017218748,31.622680281999997,85.4269481920722
13.0,14.52212352,2.823846857,Nano,48.8572496,30.345970377,18.511279223000003,61.00078195894564
83.0,28.82671381,5.519575003,Macro,292.0895775,117.346288813,174.74328868700002,148.91249689665636
47.0,22.14974584,5.275784898,Micro,169.5980174,74.425530738,95.172486662,127.87612761141799
68.0,14.02880622,1.276217736,Nano,241.2374276,83.30502395600001,157.93240364399998,189.58328819089783
38.0,7.736680237,2.05960976,Mega,137.8130938,47.796289997,90.01680380299999,188.33429081765553
77.0,29.76975537,2.856585742,Macro,270.4881539,109.626341112,160.86181278799998,146.73646055892274
64.0,27.02480286,3.399217629,Macro,226.7540305,94.424020489,132.330010011,140.14443499195832
94.0,16.78014184,2.965429418,Nano,334.7867143,113.745571258,221.04114304200004,194.32945001491976
34.0,16.68732493,0.377600773,Mega,119.2920553,51.064925703,68.227129597,133.6085946620534
50.0,14.95740704,1.952884786,Mega,178.3745522,66.91029182599999,111.46426037400002,166.58761654165625
97.0,32.09708248,6.671544862,Micro,340.8415755,135.76862734199997,205.072948158,151.04590226240046
65.0,16.00937858,1.309538333,Micro,226.1451265,82.31891691300001,143.826209587,174.71829681506244
66.0,21.83513317,6.269988283,Mega,232.6222384,94.10512145300001,138.51711694699998,147.19402600864944
93.0,36.81227531,3.083608295,Mega,331.0288348,132.895883605,198.13295119500003,149.0888549895955
55.0,20.48868764,5.290458667,Mega,202.3547575,80.77914630699999,121.57561119300001,150.50370887921204
63.0,14.58661204,2.221679639,Nano,226.0192733,79.808291679,146.210981621,183.20274566091555
62.0,18.22598841,6.618429614,Nano,219.8899849,86.84441802399999,133.045566876,153.19990611167668
51.0,14.76555949,4.811434198,Nano,180.7565911,70.576993688,110.179597412,156.11262488605195
20.0,12.30120609,1.12340663,Mega,75.22126744,33.42461272,41.79665472000001,125.04753628750498
79.0,19.48177541,2.244635012,Macro,277.4437268,100.726410422,176.71731637799996,175.44288100571737
83.0,28.18172312,6.851154679,Nano,294.4679527,118.032877799,176.435074901,149.47960110017314
84.0,22.32668218,0.165284697,Micro,297.0710659,106.49196687700001,190.579099023,178.96100955964314
41.0,14.81924744,6.158927918,Nano,145.2317251,61.978175358,83.253549742,134.32720350528007
78.0,23.93088014,3.943732847,Mega,275.0988049,105.874612987,169.224191913,159.83453175293164
73.0,31.3271272,10.26055357,Nano,259.8590832,114.58768077,145.27140242999997,126.77750474903861
62.0,30.09534582,8.267241169,Nano,220.8539255,100.36258698900001,120.491338511,120.05603096321755
97.0,35.16687525,5.677768967,Mega,342.7315272,137.844644217,204.88688298300002,148.63608531678585
97.0,35.73461699,6.814448789,Micro,347.6784806,139.54906577900002,208.12941482099998,149.14425521888393
24.0,9.225854712,3.542555386,Micro,90.49426422,36.768410098000004,53.725854122,146.11960098030562
43.0,12.32309593,1.312615046,Macro,154.6999619,56.635710976,98.064250924,173.1491478328149
17.0,1.161547765,0.126207259,Nano,60.62366983,18.287755024000003,42.33591480599999,231.49869817503733
39.0,16.97491196,5.187082923,Micro,144.8229801,61.161994883,83.66098521699999,136.78590009537703
35.0,6.464550157,1.375936383,Mega,125.9820861,42.84048654,83.14159956,194.0724914091977
63.0,25.44021521,3.473814317,Mega,222.9887428,91.91402952700001,131.074713273,142.60577405595782
70.0,20.26713398,5.456285569,Mega,247.4390273,95.723419549,151.715607751,158.49371916068887
18.0,8.61923361,0.380371928,Mega,66.16931358,26.999605538,39.169708041999996,145.0751122525529
66.0,19.70536729,6.268882402,Macro,235.4197611,91.974249692,143.445511408,155.9626872612335
73.0,33.44696021,5.205860619,Mega,260.7418065,111.652820829,149.088985671,133.5290810962445
75.0,32.98398494,5.622825529,Nano,267.7448033,113.606810469,154.13799283100002,135.67671884693902
78.0,18.1590474,4.246496176,Mega,274.0939965,100.40554357599999,173.68845292400002,172.98691560046183
57.0,17.89151781,4.776428455,Micro,203.5732333,79.667946265,123.905287035,155.52715093577666
69.0,19.03006896,2.701390218,Micro,246.2403062,90.731459178,155.508847022,171.39462809356738
54.0,24.36575611,5.020143563,Macro,194.5312641,83.38589967300001,111.14536442699998,133.29035827742993
51.0,13.35489142,6.071647853,Macro,180.6283071,70.426539273,110.201767827,156.47761336080438
90.0,23.85096981,1.784880296,Macro,319.6358643,115.63585010599999,204.000014194,176.41589006091033
58.0,25.10416247,6.380922006,Macro,203.6774283,89.48508447600001,114.19234382399999,127.61047776026462
78.0,24.99209995,4.209574548,Macro,277.2413366,107.201674498,170.03966210200002,158.61661013995854
42.0,25.88765729,3.593714636,Nano,150.9429499,71.481371926,79.46157797400001,111.16403593409119
91.0,35.43036545,4.872217981,Nano,324.8525007,131.302583431,193.54991726900002,147.40754691297545
53.0,12.94363013,1.404957117,Mega,187.1575553,67.348587247,119.80896805300002,177.89381032389338
65.0,18.74248941,2.46078708,Micro,231.2809731,86.20327649000001,145.07769661,168.29719532392681
61.0,24.66064552,3.371495534,Mega,217.4423705,89.03214105400001,128.41022944600002,144.22907045233956
46.0,15.57567824,3.61510014,Nano,168.7156804,65.19077838,103.52490202,158.80298501200377
53.0,22.58564193,2.507439565,Mega,185.5270333,78.093081495,107.43395180499999,137.57166415808365
65.0,23.57866143,2.856656795,Mega,232.5550232,91.435318225,141.119704975,154.33828821784033
28.0,15.04649578,4.417364136,Macro,97.30120741,47.463859916000004,49.837347494,105.00062064526676
26.0,3.205844812,1.792202945,Macro,95.06003466,30.998047757,64.061986903,206.66458547710795
89.0,29.19640099,5.766582735,Mega,314.8741782,123.962983725,190.911194475,154.00661450559966
86.0,28.01877818,4.629252433,Macro,303.3890111,118.648030613,184.740980487,155.70505429591034
27.0,13.2703404,0.858878019,Micro,92.40045362,41.129218419000004,51.27123520099999,124.6589095826698
70.0,18.78284141,3.505200696,Micro,249.5859488,92.288042106,157.297906694,170.44234887259947
52.0,19.83234262,1.810460465,Macro,188.8523237,73.642803085,115.209520615,156.4436927828818
58.0,24.29613986,3.260725855,Macro,207.138848,85.556865715,121.581982285,142.1066343056604
10.0,2.112089417,2.920708705,Mega,32.23703002,15.032798121999999,17.204231898,114.44464136601542
22.0,3.119413491,2.819735385,Micro,80.24244109,27.939148876,52.303292213999995,187.20431479904184
33.0,12.12654395,0.210453262,Macro,117.4527316,45.336997212,72.115734388,159.06597000851238
55.0,16.34726096,1.401877027,Micro,193.3989459,72.749137987,120.649807913,165.8436254386405
59.0,24.11862064,4.750725408,Micro,213.9125352,87.869346048,126.04318915200001,143.44386844889794
63.0,14.02166314,2.265041568,Nano,226.1960569,79.286704708,146.909352192,185.28876024428456
59.0,24.99656438,7.915971311,Nano,206.9934179,91.91253569099999,115.08088220900001,125.20694956767322
54.0,27.34182453,5.53069564,Mega,188.9448767,86.87252017,102.07235653000001,117.49671395540912
31.0,11.16309579,2.308968966,Micro,105.850716,44.472064756,61.378651244000004,138.016194167641
42.0,6.888967892,1.847115421,Micro,151.0677477,50.736083312999995,100.33166438700002,197.75208852452403
41.0,5.526393657,0.482566921,Micro,147.427697,47.008960578,100.418736422,213.61615995609898
10.0,6.090843306,1.41702401,Macro,37.33877488,17.507867316,19.830907564000004,113.26855068108175
81.0,27.93114808,4.88405347,Micro,284.7101658,113.81520155,170.89496425000004,150.15126443801483
56.0,20.84734986,4.647692649,Mega,202.3921238,81.495042509,120.897081291,148.34900083357658
91.0,29.89437658,5.836856118,Macro,324.7810603,126.731232698,198.049827602,156.27546847425677
75.0,31.43960904,5.03708252,Micro,258.3127255,111.47669155999999,146.83603394,131.7190453763768
16.0,1.342911026,2.244921251,Mega,55.67769137,19.587832277,36.089859093,184.24631466431666
50.0,10.70249963,3.106184502,Nano,181.4839824,63.808684131999996,117.675298268,184.4189390029843
17.0,9.736331095,0.598563708,Micro,53.74971174,27.334894803,26.414816937,96.63405375205973
53.0,17.31799684,3.417844432,Mega,185.4875495,73.735841272,111.751708228,151.55683626876296
45.0,11.70794329,3.509534146,Nano,166.6248154,60.217477436,106.40733796399999,176.7050738335747
74.0,22.67960376,3.535072235,Mega,259.9159326,100.214675995,159.70125660500003,159.35915076247713
92.0,25.05226608,7.118749557,Micro,333.0185055,124.171015637,208.84748986300002,168.19342967568386
64.0,22.85140519,0.667171404,Micro,221.5444894,87.51857659400001,134.025912806,153.1399595628117
18.0,7.022067609,0.289604731,Micro,61.84675049,25.31167234,36.53507815,144.34083082003107
11.0,6.244162288,0.759346585,Macro,42.1961076,18.003508872999998,24.192598727,134.3771311340415
42.0,11.75924833,5.010336123,Mega,147.8598054,58.769584453,89.090220947,151.5923955838899
82.0,28.87955407,0.832748001,Micro,287.8613141,111.712302071,176.149012029,157.6809436055185
24.0,6.816992888,3.927796211,Macro,90.57296989,34.744789099,55.828180790999994,160.68073008567146
28.0,4.140973909,2.501202365,Macro,97.13687326,34.642176274,62.494696986,180.40060904864154
31.0,9.9541245,3.674953196,Mega,107.2140847,44.629077695999996,62.585007004000005,140.23370016810668
83.0,32.56646841,5.179906086,Nano,295.7818291,120.746374496,175.035454604,144.96125066661813
100.0,33.3317102,6.057539518,Macro,355.8934821,139.389249718,216.50423238200003,155.3234792640123
42.0,12.81137191,2.234517357,Mega,150.5288403,57.045889267,93.482951033,163.8732470195327
59.0,16.97645374,4.517268013,Nano,208.1119326,80.493721753,127.61821084699999,158.54430391304854
31.0,14.95348305,0.048020677,Micro,109.541122,46.001503727,63.539618273,138.12508967115835
87.0,27.14848005,1.178327441,Micro,308.2334271,115.326807491,192.90661960899996,167.2695393254983
32.0,25.48626583,4.172270036,Mega,115.3396212,61.658535866,53.681085333999995,87.06188783117219
80.0,29.3511274,5.061329165,Nano,287.8993425,114.412456565,173.48688593499998,151.63286511240898
53.0,15.46760824,3.337645908,Mega,191.3995094,71.805254148,119.594255252,166.55362712803804
81.0,28.10521,5.05968854,Micro,282.7692806,114.16489854,168.60438206,147.68495765003112
20.0,8.529031827,4.146156202,Macro,76.28530204,32.675188029,43.61011401100001,133.4655334570531
74.0,24.55606412,3.088863718,Mega,260.0143108,101.644927838,158.36938296199997,155.80647881850678
15.0,12.09400595,1.192826643,Mega,54.9276914,28.286832593,26.640858807,94.18113081205381
15.0,13.12882152,2.864042827,Macro,51.85463333,30.992864347,20.861768982999997,67.31152290226878
82.0,27.87458605,2.319345751,Micro,287.7861637,112.193931801,175.59223189899996,156.50777994878584
37.0,12.70924201,4.63850598,Macro,129.6371619,54.347747989999995,75.28941391000001,138.5327206637031
55.0,14.4918081,3.340074777,Mega,195.9514284,72.831882877,123.119545523,169.04622077521577
22.0,8.781468479,5.393660696,Mega,76.39933461,36.175129175,40.224205434999995,111.19298355622249
78.0,26.46683247,3.613317648,Macro,280.4982549,108.080150118,172.418104782,159.5280026848195
14.0,1.173467778,1.04234225,Nano,54.05961472,16.215810028,37.843804692,233.3759745992012
13.0,2.320134594,0.98234869,Micro,49.43055198,16.302483284,33.128068696,203.20872666382917
83.0,31.67189416,3.754571593,Micro,296.6386935,118.42646575299999,178.212227747,150.48344693380795
29.0,19.64763273,0.856130365,Mega,105.8301332,49.503763095,56.32637010500001,113.7819967280207
33.0,21.12198513,5.403303971,Nano,119.5591274,59.525289101,60.033838298999996,100.85434141636358
91.0,32.53312607,5.651035573,Micro,319.9299447,129.184161643,190.745783057,147.65415561090634
48.0,26.55069861,6.375071446,Macro,173.8700185,80.925770056,92.94424844399998,114.85123759673004
74.0,24.31771749,5.292837316,Mega,265.5225104,103.61055480600001,161.91195559399998,156.2697506032694
47.0,12.13185864,2.877687142,Macro,166.7506926,62.009545782000004,104.741146818,168.9113272756854
65.0,16.2577251,3.206348981,Nano,231.6574682,84.464074081,147.193394119,174.26745716509407
43.0,26.15918496,5.231818374,Mega,152.0813142,74.391003334,77.690310866,104.4350894384188
68.0,20.31684589,2.650210785,Nano,238.7782899,90.967056675,147.81123322500002,162.48874991425575
54.0,17.13626299,3.315389379,Nano,190.214326,74.451652369,115.762673631,155.48704420588652
33.0,5.809820873,1.228691086,Mega,112.8110661,40.038511959,72.772554141,181.75639048604035
89.0,32.42627304,5.848850272,Nano,319.5034464,127.275123312,192.22832308799997,151.03369620532587
77.0,17.66608651,1.874090882,Macro,275.6752779,96.540177392,179.13510050800002,185.5549734289637
20.0,8.17845257,0.768759682,Micro,74.80941764,28.947212251999996,45.86220538800001,158.43392789864018
55.0,17.46309474,4.0178371,Nano,202.9779971,76.48093184,126.49706526000001,165.3968671885889
35.0,14.07835325,1.116862626,Mega,121.2157974,50.195215876,71.020581524,141.48874605788336
30.0,10.78600157,0.476179479,Nano,107.7561749,41.262181049,66.493993851,161.14997356062327
46.0,12.45429943,2.053708325,Mega,171.1083392,60.508007755,110.600331445,182.78627168295864
19.0,4.71875797,1.231213712,Nano,71.68777576,24.949971681999997,46.737804077999996,187.32608066132073
73.0,15.9583118,3.916944379,Nano,259.254776,92.875256179,166.37951982099997,179.14299961696364
41.0,16.68829782,4.329400124,Macro,144.3539082,62.017697944000005,82.336210256,132.76244198929626
18.0,8.202802332,0.104486847,Mega,64.16784653,26.307289178999998,37.86055735100001,143.9166046086668
41.0,20.37854572,3.688392213,Mega,145.4082544,65.066937933,80.341316467,123.4748691412652
94.0,35.77368976,2.094505692,Nano,332.9227403,131.868195452,201.05454484799998,152.46628966056016
60.0,26.91641432,5.854134269,Nano,215.8550141,92.770548589,123.084465511,132.6762290220998
15.0,13.56012868,3.317589703,Mega,54.25437178,31.877718382999998,22.376653397000002,70.19527912302908
83.0,30.59480726,4.644486108,Mega,294.980643,118.23929336799999,176.74134963199998,149.47767751108097
24.0,23.86128886,6.666099409,Macro,83.22987557,54.527388269,28.702487301000005,52.63866143634463
49.0,17.97929137,1.427125794,Micro,176.9483511,68.406417164,108.54193393599999,158.67215158451825
48.0,14.96439256,0.029690363,Mega,172.7051377,62.994082923,109.71105477699999,174.1608889061912
96.0,25.18516071,5.737247752,Micro,344.5442238,126.922408462,217.62181533799998,171.4605151092409
83.0,30.05661135,4.918533475,Macro,297.3589613,117.975144825,179.38381647499997,152.0522112866158
62.0,29.01072891,3.913406431,Macro,219.2352407,94.924135341,124.311105359,130.95837524611832
43.0,12.21216027,3.794746614,Micro,151.4086258,59.006906883999996,92.40171891600002,156.5947510138939
30.0,6.374571472,2.643270095,Mega,108.4419045,39.017841567,69.42406293300002,177.92901950710825
48.0,16.38246157,4.722281354,Micro,170.1684126,69.104742924,101.063669676,146.2470814588628
36.0,14.77598499,8.008030729,Mega,124.1659072,58.784015718999996,65.38189148100001,111.22392827590966
25.0,0.981140161,1.377660378,Nano,92.30243141,27.358800539,64.943630871,237.3774785134413
35.0,19.15649829,3.724764606,Macro,130.4787495,57.881262896,72.59748660399998,125.42484903005973
12.0,9.359062905,5.249310703,Mega,46.28755521,26.608373608,19.679181602,73.95860375353159
65.0,23.90796255,2.558253102,Macro,234.1814534,91.466215652,142.715237748,156.030548252905
54.0,25.98585962,5.632778725,Macro,192.5204901,85.618638345,106.901851755,124.85815451098318
66.0,18.4512205,5.734660378,Macro,237.6357535,90.185880878,147.449872622,163.4955174651612
25.0,0.965159981,2.585389556,Nano,85.23426236,28.550549537,56.68371282300001,198.53807979962318
45.0,17.48619727,2.355668427,Micro,160.0859022,64.841865697,95.24403650299999,146.88663794479095
89.0,29.61754574,4.126546307,Micro,312.5500486,122.744092047,189.80595655300004,154.63551311318622
36.0,19.40384887,3.950262553,Micro,128.5800848,59.354111423000006,69.225973377,116.63214513253517
33.0,18.64876502,2.010872689,Nano,115.0849847,53.659637709,61.425346991000005,114.4721612250049
45.0,13.66591101,1.50638398,Mega,158.8647624,60.172294990000005,98.69246740999998,164.0164587812408
68.0,18.16783386,7.064557009,Macro,244.8659231,93.232390869,151.633532231,162.6403987044148
63.0,20.34360352,2.500255148,Macro,228.6476926,85.843858668,142.803833932,166.3529996761818
35.0,5.926629445,2.13583865,Mega,124.0794271,43.062468095,81.016959005,188.1382154554372
84.0,23.67261088,3.107645702,Micro,298.9033009,110.780256582,188.12304431799998,169.816400613543
96.0,25.060946,8.261168242,Micro,338.015537,129.322114242,208.693422758,161.37489243910193
45.0,14.19071291,3.321536823,Nano,159.7279843,62.512249733000004,97.215734567,155.51469509132087
60.0,24.1929876,8.82769045,Micro,209.9028365,93.02067805,116.88215845,125.65180226613066
52.0,18.40548389,4.588627993,Micro,182.230109,74.994111883,107.235997117,142.99255558129855
73.0,18.81071051,3.011655016,Macro,262.4962475,94.82236552600001,167.67388197399998,176.82946533117686
15.0,4.649777313,2.389716886,Macro,53.43080271,22.039494199,31.391308511000002,142.43207320258884
69.0,21.91504373,1.356265564,Micro,245.8102151,92.271309294,153.538905806,166.39940083302142
99.0,44.86129883,8.579322566,Macro,355.1480811,152.440621396,202.707459704,132.97470047528878
16.0,2.724758095,1.03482819,Micro,57.62937919,19.759586284999997,37.869792905000004,191.6527621519481
65.0,15.60966355,6.728207899,Nano,233.5142029,87.33787144899999,146.176331451,167.36878175048966
79.0,31.42973368,3.255131985,Mega,280.6104663,113.684865665,166.92560063499997,146.83185810052032
44.0,12.77031589,2.776046037,Macro,155.3676653,59.546361927,95.821303373,160.91882068374008
42.0,15.79333037,1.878801595,Macro,148.7902583,59.672131965,89.118126335,149.3463085704248
22.0,11.78493468,0.009092532,Nano,80.96231466,33.794027211999996,47.16828744800001,139.57581069607153
42.0,8.342327563,4.017463021,Nano,155.1794634,54.359790583999995,100.81967281600001,185.46736794397216
62.0,23.55330281,5.89293156,Macro,219.5485134,91.44623437,128.10227902999998,140.08480492667002
23.0,7.956173782,0.912076126,Nano,83.03620465,31.868249908,51.167954742000006,160.56091843673892
89.0,34.21397898,4.786459552,Macro,318.7117311,128.000438532,190.711292568,148.99268686514878
67.0,27.11403284,2.646603229,Macro,236.0287822,96.76063606899999,139.268146131,143.9305814729121
94.0,37.47520003,6.093510288,Macro,334.0609261,137.568710318,196.49221578200002,142.8320548530215
50.0,10.37446633,4.32978936,Mega,176.586201,64.70425569000001,111.88194530999998,172.91280784687436
96.0,37.00648765,7.150101013,Mega,343.3204752,140.156588663,203.16388653699997,144.95493110602033
86.0,32.60830419,4.793069167,Mega,306.0828436,123.401373357,182.68147024299998,148.03844177203987
66.0,20.15441348,3.50221048,Micro,236.001644,89.65662396,146.34502004,163.22834117119035
60.0,26.09727976,1.525980545,Nano,217.2293131,87.62326030499999,129.60605279500004,147.912839974073
59.0,16.84366435,1.582101781,Micro,207.1893113,77.425766131,129.763545169,167.5973666821035
63.0,21.40157977,2.332838624,Nano,221.2850004,86.734418394,134.550582006,155.12939902910304
61.0,16.13495534,3.038417797,Macro,216.0157622,80.173373137,135.842389063,169.43579114586208
54.0,10.86707292,2.932960829,Nano,198.5214102,67.800033749,130.721376451,192.8042940729776
80.0,26.45466629,7.956071282,Nano,279.1802705,114.410737572,164.769532928,144.01579469261668
51.0,17.8984319,0.925631096,Micro,179.9306044,69.824062996,110.106541404,157.69139846575194
56.0,25.32563097,2.071338689,Macro,203.4231182,83.39696965899999,120.02614854100001,143.92147464323014
100.0,39.52324828,9.351920567,Micro,355.9499829,148.875168847,207.074814053,139.09291633839368
47.0,13.94312816,6.153942854,Nano,169.7149304,67.097071014,102.61785938599999,152.93940232441517
